order_id,customer_id,customer_loyalty_tier,customer_acquisition_channel,customer_signup_date,restaurant_id,restaurant_cuisine,restaurant_city,restaurant_rating,restaurant_avg_prep_time,menu_item_id,menu_item_name,menu_item_category,item_price,quantity,order_timestamp,delivery_timestamp,delivery_duration_actual,delivery_duration_estimated,delivery_fee,tip,total_amount,discount_code,discount_type,discount_value,order_status,weather_temperature,weather_precipitation,is_weekend,is_holiday,event_flag
7061,6105,Bronze,social_media,24-04-2023,13,Fast Food,Phoenix,4.3,18,72,Production Burger,Burger,24.46,1,04-04-2023 22:23,04-04-2023 23:17,54,40,7.02,4.66,36.14,,,0,completed,17.4,0.4,FALSE,FALSE,
6112,1143,Bronze,organic,20-07-2024,153,Italian,New York,4.3,10,828,Majority Burger,Burger,27.75,2,04-04-2023 22:36,04-04-2023 23:04,28,33,3.17,9.23,67.9,,,0,completed,16.5,0,FALSE,FALSE,
8740,4310,Bronze,email,09-04-2023,35,Japanese,Houston,3.4,16,180,Response Pizza,Pizza,30.91,1,05-04-2023 00:20,05-04-2023 00:59,39,42,7.15,3.46,41.52,,,0,completed,16.5,0,FALSE,FALSE,
8941,8757,Bronze,referral,26-12-2024,40,Fast Food,San Diego,3.4,23,208,Coach Appetizer,Appetizer,13.17,1,05-04-2023 02:27,05-04-2023 03:29,62,46,6.86,1.52,21.55,,,0,completed,20.2,2.4,FALSE,FALSE,
1798,6899,Bronze,social_media,08-02-2023,34,Chinese,Houston,4,34,177,Product Dessert,Dessert,15.06,1,05-04-2023 03:53,05-04-2023 04:56,63,49,3.16,3.16,21.38,,,0,completed,14.3,7.7,FALSE,FALSE,
2397,1589,Bronze,email,16-02-2024,131,Indian,New York,3.7,25,707,Yard Pasta,Pasta,9.61,2,05-04-2023 05:54,,,36,5.73,0.67,25.62,,,0,cancelled,16.9,0,FALSE,FALSE,
4522,4999,Bronze,email,25-02-2024,162,Italian,New York,4.3,27,884,Walk Dessert,Dessert,34.39,1,05-04-2023 06:54,05-04-2023 07:51,57,53,3.33,4.49,42.21,,,0,completed,17.6,0,FALSE,FALSE,
2327,9663,Bronze,email,27-02-2023,139,American,Houston,3.9,15,751,A Pizza,Pizza,14.71,4,05-04-2023 09:25,,,36,7.65,4.56,71.05,,,0,cancelled,12.3,0,FALSE,FALSE,
5748,4343,Silver,paid_ads,14-08-2023,29,Mediterranean,New York,4.8,30,154,Chair Sushi,Sushi,26.49,1,05-04-2023 09:28,05-04-2023 10:26,58,55,4.95,6.52,37.96,,,0,completed,13.4,7.2,FALSE,FALSE,
10205,3363,Silver,referral,18-06-2023,6,Mediterranean,Phoenix,3,34,30,Science Appetizer,Appetizer,6.38,1,05-04-2023 10:33,05-04-2023 11:44,71,55,3.21,0.01,9.6,,,0,completed,14.6,4.7,FALSE,FALSE,
2102,1637,Silver,paid_ads,20-08-2023,190,Japanese,New York,4.6,12,1051,Blue Main Course,Main Course,23.79,1,05-04-2023 12:32,05-04-2023 13:17,45,25,5.81,0.38,29.98,,,0,completed,12.4,1.3,FALSE,FALSE,
1402,9665,Gold,social_media,13-11-2024,178,Fast Food,New York,3,27,976,Look Beverage,Beverage,30.71,2,05-04-2023 12:43,05-04-2023 13:31,48,41,6.23,14.85,82.5,,,0,completed,15.3,0,FALSE,FALSE,
3118,6228,Bronze,paid_ads,09-09-2023,121,Mediterranean,San Diego,4.1,24,644,Technology Dessert,Dessert,24.26,1,05-04-2023 14:06,05-04-2023 14:44,38,34,5.62,3.3,33.18,,,0,completed,14.5,0,FALSE,FALSE,
10212,1245,Bronze,email,09-05-2023,128,Italian,San Antonio,4.2,31,691,Business Dessert,Dessert,15.8,1,05-04-2023 17:19,05-04-2023 18:08,49,43,3.44,0.55,19.79,,,0,completed,11.2,0,FALSE,FALSE,
7067,6915,Bronze,social_media,05-12-2023,18,Mediterranean,Phoenix,4.5,23,98,Hospital Beverage,Beverage,26.33,1,06-04-2023 00:16,06-04-2023 01:07,51,44,6.4,2.95,35.68,,,0,completed,15.6,0,FALSE,FALSE,
6308,5307,Bronze,organic,18-04-2023,64,Italian,New York,4,15,326,Worry Pizza,Pizza,15.09,1,06-04-2023 05:31,06-04-2023 06:24,53,40,7.57,1.22,23.88,,,0,completed,15.6,0,FALSE,FALSE,
9228,4515,Silver,email,07-04-2023,45,Indian,San Antonio,3,20,237,Why Burger,Burger,33.45,2,06-04-2023 08:59,06-04-2023 09:49,50,38,7.7,15.24,89.84,,,0,completed,14.3,0,FALSE,FALSE,
10209,8451,Bronze,paid_ads,10-08-2024,26,Japanese,Los Angeles,3.5,21,138,White Main Course,Main Course,23.6,1,06-04-2023 13:56,06-04-2023 14:31,35,32,6.07,4.06,33.73,,,0,completed,16.3,0,FALSE,FALSE,
9928,2359,Bronze,referral,16-10-2023,118,Japanese,New York,3.3,29,630,Talk Sushi,Sushi,11.84,1,06-04-2023 16:10,06-04-2023 17:06,56,52,7.03,0.39,12.23,PROMO-UGII,free_delivery,7.03,completed,16.7,11.3,FALSE,FALSE,
8336,5616,Gold,email,26-11-2024,116,Indian,San Diego,4.4,12,618,Ago Sushi,Sushi,29.7,1,06-04-2023 17:03,06-04-2023 17:47,44,35,7.86,3.98,39.54,PROMO-ZOZF,fixed_amount,2,completed,11.2,7.9,FALSE,FALSE,
4665,1269,Bronze,email,07-07-2023,193,Italian,San Diego,3.7,25,1070,Move Dessert,Dessert,24.19,1,06-04-2023 17:45,06-04-2023 18:26,41,44,2.25,0.81,27.25,,,0,completed,12.7,0,FALSE,FALSE,
5740,9132,Bronze,email,26-07-2023,75,Mexican,New York,4,22,390,Investment Pasta,Pasta,29.96,1,06-04-2023 18:22,06-04-2023 19:01,39,40,4.85,4.98,39.79,,,0,completed,8,0,FALSE,FALSE,
3268,2377,Silver,referral,17-05-2024,69,Indian,San Antonio,3.7,10,360,Dark Pizza,Pizza,16.74,1,06-04-2023 19:51,,,35,3.74,3.04,23.52,,,0,cancelled,21.8,2.4,FALSE,FALSE,
6795,8388,Bronze,organic,06-07-2024,111,Mediterranean,San Diego,3.9,31,582,Law Pasta,Pasta,27.87,1,07-04-2023 01:24,07-04-2023 02:28,64,53,4.84,3.92,36.63,,,0,completed,9.9,0,FALSE,FALSE,
5105,3097,Bronze,organic,02-03-2024,40,Fast Food,San Diego,3.4,23,207,Learn Main Course,Main Course,33.38,1,07-04-2023 06:03,,,40,7.49,8.06,48.93,,,0,cancelled,20.2,0,FALSE,FALSE,
6684,3636,Silver,social_media,25-09-2023,114,Japanese,San Antonio,4.9,14,601,Opportunity Sushi,Sushi,23.24,1,07-04-2023 07:17,07-04-2023 07:42,25,29,7.89,5.49,36.62,,,0,completed,16,0,FALSE,FALSE,
2979,562,Bronze,social_media,28-09-2023,178,Fast Food,New York,3,27,979,Sort Pizza,Pizza,17.53,1,07-04-2023 08:51,07-04-2023 10:00,69,55,7.42,0.9,25.85,,,0,completed,10.8,0,FALSE,FALSE,
7191,8232,Gold,referral,28-11-2024,96,Japanese,Houston,4,22,515,Once Burger,Burger,28.28,1,07-04-2023 09:47,07-04-2023 10:26,39,36,3.17,0,31.45,,,0,completed,17.7,1.1,FALSE,FALSE,
4527,9960,Bronze,organic,09-08-2023,151,Fast Food,Houston,4,26,810,Either Appetizer,Appetizer,19.88,1,07-04-2023 09:51,07-04-2023 10:36,45,49,6.81,3.29,29.98,,,0,completed,15.2,0,FALSE,FALSE,
6406,7740,Gold,email,14-03-2023,83,Mexican,Philadelphia,3.8,19,438,Be Main Course,Main Course,18.61,1,07-04-2023 10:45,07-04-2023 11:19,34,34,6.9,2.21,27.72,,,0,completed,18.8,0,FALSE,FALSE,
5381,6872,Silver,email,23-03-2023,87,Japanese,New York,3.9,22,469,Former Main Course,Main Course,8.98,1,07-04-2023 10:54,07-04-2023 11:27,33,32,5.47,0.75,15.2,,,0,completed,16.9,0,FALSE,FALSE,
10303,2505,Silver,email,29-03-2023,118,Japanese,New York,3.3,29,630,Talk Sushi,Sushi,11.84,1,07-04-2023 13:31,07-04-2023 14:27,56,58,6.28,2.71,20.83,,,0,completed,18.8,0,FALSE,FALSE,
4194,7022,Silver,referral,26-11-2024,76,Chinese,Houston,4,13,395,Institution Pasta,Pasta,24.02,1,07-04-2023 13:36,07-04-2023 13:58,22,23,7.42,5.88,34.92,PROMO-WDSC,percentage,2.4,completed,14.1,0,FALSE,FALSE,
10748,5972,Bronze,referral,07-12-2024,21,Japanese,Chicago,4.3,24,114,Common Dessert,Dessert,29.92,1,07-04-2023 17:25,07-04-2023 18:26,61,44,7.95,6.96,44.83,,,0,completed,15.5,5.3,FALSE,FALSE,
8305,7877,Silver,paid_ads,05-12-2024,87,Japanese,New York,3.9,22,463,Four Pizza,Pizza,21.79,1,07-04-2023 17:25,07-04-2023 18:22,57,45,2.23,2.72,26.74,,,0,completed,19,0,FALSE,FALSE,
3127,8980,Silver,referral,03-03-2023,101,American,New York,3.1,10,542,Middle Main Course,Main Course,21.74,1,07-04-2023 20:10,07-04-2023 20:27,17,20,3.53,3.82,29.09,,,0,completed,13,0,FALSE,FALSE,
10335,4098,Bronze,email,05-11-2024,48,American,New York,4.9,21,247,Theory Pasta,Pasta,32.02,1,07-04-2023 20:16,07-04-2023 21:11,55,41,7.6,1.37,40.99,,,0,completed,16.2,0,FALSE,FALSE,
4691,9685,Bronze,paid_ads,29-11-2023,52,Japanese,New York,3.8,26,273,News Sushi,Sushi,21.2,1,07-04-2023 22:20,,,53,3.96,5.04,30.2,,,0,cancelled,12.8,0,FALSE,FALSE,
5644,9322,Gold,referral,18-06-2024,101,American,New York,3.1,10,545,Whatever Pizza,Pizza,20.94,1,08-04-2023 01:40,08-04-2023 02:25,45,33,2.63,1.49,25.06,,,0,completed,16.9,0,TRUE,FALSE,
6198,6823,Silver,organic,22-05-2024,117,Italian,Chicago,3.8,28,623,Stay Dessert,Dessert,12.7,1,08-04-2023 07:54,08-04-2023 08:48,54,56,3.87,0.61,17.18,,,0,completed,14.7,0,TRUE,FALSE,
9524,5879,Silver,organic,18-08-2023,133,Italian,Houston,3,34,718,Price Dessert,Dessert,5.77,1,08-04-2023 08:54,08-04-2023 09:44,50,46,5.1,0.09,8.96,PROMO-KLZS,fixed_amount,2,completed,15.5,0,TRUE,FALSE,
7086,4510,Bronze,email,15-04-2023,145,Mediterranean,Chicago,3.8,17,778,Property Pizza,Pizza,27.39,1,08-04-2023 10:10,08-04-2023 11:05,55,41,4.31,3.77,35.47,,,0,completed,19,3.7,TRUE,FALSE,
5048,6187,Bronze,social_media,22-04-2023,186,Mexican,San Diego,4.6,22,1021,Home Pasta,Pasta,24.52,3,08-04-2023 11:58,08-04-2023 12:54,56,47,6.72,17.44,91,PROMO-AIVW,free_delivery,6.72,completed,14.5,0,TRUE,FALSE,
8853,9837,Bronze,referral,30-05-2024,91,Mediterranean,New York,3.1,17,490,Different Beverage,Beverage,15.11,4,08-04-2023 16:32,08-04-2023 17:04,32,27,5.66,2.05,68.15,,,0,completed,15.9,14.9,TRUE,FALSE,
5062,3561,Silver,organic,26-03-2023,41,Fast Food,Los Angeles,4.9,14,215,Month Burger,Burger,20.17,2,08-04-2023 16:52,08-04-2023 17:40,48,41,4.6,1.22,46.16,,,0,completed,18.1,0,TRUE,FALSE,
8006,5680,Silver,organic,22-02-2024,112,American,San Antonio,3.2,30,590,Traditional Pizza,Pizza,22.89,1,08-04-2023 17:10,08-04-2023 18:06,56,49,7.97,1.56,32.42,,,0,completed,14,0,TRUE,FALSE,
4000,2686,Silver,referral,05-09-2024,33,Indian,Houston,4.2,25,175,Break Main Course,Main Course,11.82,3,08-04-2023 22:28,08-04-2023 23:11,43,37,7.31,5.9,46.67,PROMO-DPLR,fixed_amount,2,completed,14.1,0,TRUE,FALSE,
1065,6613,Silver,social_media,12-04-2023,10,Chinese,Phoenix,3.3,26,52,Best Dessert,Dessert,5.08,1,08-04-2023 22:55,08-04-2023 23:55,60,51,7.16,0.7,12.94,,,0,completed,10.9,0,TRUE,FALSE,
6843,4822,Bronze,social_media,29-11-2024,58,Italian,Philadelphia,4.4,19,297,Attack Appetizer,Appetizer,32.76,1,08-04-2023 23:19,09-04-2023 00:04,45,38,5.39,0.79,38.94,,,0,completed,14.5,0,TRUE,FALSE,
7411,7808,Bronze,referral,09-09-2023,33,Indian,Houston,4.2,25,175,Break Main Course,Main Course,11.82,1,08-04-2023 23:29,09-04-2023 00:23,54,42,6.67,1.31,9.8,PROMO-GYLP,fixed_amount,10,completed,18.4,0,TRUE,FALSE,
2839,1413,Silver,paid_ads,21-08-2023,177,Fast Food,Houston,4.7,10,969,Main Burger,Burger,31.92,1,09-04-2023 02:52,09-04-2023 03:17,25,30,4.01,0.53,32.45,PROMO-AAAM,free_delivery,4.01,completed,13.2,0,TRUE,FALSE,
1582,1222,Silver,referral,07-06-2024,66,Chinese,Los Angeles,4.5,17,343,Item Appetizer,Appetizer,33.28,1,09-04-2023 04:07,09-04-2023 04:42,35,33,3.97,7.09,44.34,,,0,completed,14,0,TRUE,FALSE,
3503,2250,Bronze,social_media,15-04-2024,113,Mediterranean,Houston,3.1,20,600,State Appetizer,Appetizer,22.41,1,09-04-2023 04:32,09-04-2023 05:11,39,38,7.34,0.6,30.35,,,0,completed,13.1,0,TRUE,FALSE,
9696,2240,Bronze,organic,04-12-2023,32,Italian,Houston,4,32,171,Benefit Main Course,Main Course,8.68,1,09-04-2023 09:47,09-04-2023 10:42,55,54,5.57,1.02,15.27,,,0,completed,10.9,0,TRUE,FALSE,
3137,4203,Bronze,social_media,31-05-2023,192,Fast Food,Chicago,3.8,30,1061,Others Pizza,Pizza,6.94,1,09-04-2023 11:40,09-04-2023 12:46,66,56,4.05,0.89,11.88,,,0,completed,13.4,0,TRUE,FALSE,
9543,7874,Gold,referral,21-01-2024,196,Chinese,Houston,4.9,26,1088,Control Appetizer,Appetizer,6.1,1,09-04-2023 11:47,09-04-2023 13:00,73,52,7.06,0.81,7.87,PROMO-OBNO,fixed_amount,6.1,completed,14.2,0.5,TRUE,FALSE,
9503,6894,Bronze,organic,25-03-2024,86,Fast Food,Chicago,3.1,12,455,Among Appetizer,Appetizer,24.71,1,09-04-2023 13:12,09-04-2023 13:48,36,25,4.65,3.76,33.12,,,0,completed,20.5,0,TRUE,FALSE,
9361,8836,Bronze,email,15-03-2024,135,American,Philadelphia,3.1,21,727,For Dessert,Dessert,28.42,1,09-04-2023 20:15,,,32,4.39,4.98,37.79,,,0,cancelled,14.5,0.8,TRUE,FALSE,
6724,5404,Silver,organic,03-04-2024,162,Italian,New York,4.3,27,887,Certainly Beverage,Beverage,13.19,1,09-04-2023 21:28,,,54,2.15,0.01,13.2,PROMO-INNG,free_delivery,2.15,cancelled,16.3,0,TRUE,FALSE,
6191,5186,Bronze,referral,24-09-2023,183,Japanese,Houston,4.3,34,1006,Again Burger,Burger,5.93,2,09-04-2023 22:33,09-04-2023 23:33,60,54,6.06,0.09,18.01,,,0,completed,15.4,0,TRUE,FALSE,
8656,4291,Silver,email,05-04-2024,140,Italian,Houston,3.2,21,755,Law Pizza,Pizza,8.29,1,10-04-2023 00:23,10-04-2023 00:59,36,39,5.19,1.27,14.75,,,0,completed,17.3,0,FALSE,FALSE,
4913,4143,Bronze,email,27-07-2023,28,Chinese,Philadelphia,3.8,29,150,Question Appetizer,Appetizer,9.5,1,10-04-2023 00:35,,,40,3.86,0.43,9.93,PROMO-FMKU,free_delivery,3.86,cancelled,10.3,0,FALSE,FALSE,
8751,9578,Bronze,referral,26-04-2024,119,Mediterranean,San Antonio,3.3,34,636,Box Pasta,Pasta,26.96,1,10-04-2023 03:05,10-04-2023 04:06,61,52,2.83,5.61,35.4,,,0,completed,15.7,0,FALSE,FALSE,
8617,7153,Silver,paid_ads,19-09-2023,177,Fast Food,Houston,4.7,10,967,Central Sushi,Sushi,9.98,1,10-04-2023 04:05,10-04-2023 04:48,43,37,3.08,1.57,14.63,,,0,completed,14.6,0,FALSE,FALSE,
8200,2585,Bronze,email,10-04-2023,132,Mexican,New York,4.5,32,710,Religious Pizza,Pizza,22.25,2,10-04-2023 04:11,10-04-2023 05:09,58,50,3.34,10.91,58.75,,,0,completed,16,0,FALSE,FALSE,
7488,1602,Silver,referral,12-10-2023,53,Fast Food,Houston,4.7,15,278,Woman Dessert,Dessert,15.33,1,10-04-2023 07:26,10-04-2023 08:14,48,34,7.18,2.79,18.12,PROMO-ABUN,free_delivery,7.18,completed,17.1,0,FALSE,FALSE,
10904,4943,Bronze,organic,20-09-2023,7,Mexican,San Diego,3.2,31,35,Perform Main Course,Main Course,22.54,1,10-04-2023 08:18,10-04-2023 09:00,42,43,4.87,0.51,27.92,,,0,completed,15.2,0,FALSE,FALSE,
9121,5699,Bronze,referral,21-10-2023,33,Indian,Houston,4.2,25,175,Break Main Course,Main Course,11.82,1,10-04-2023 08:58,10-04-2023 09:39,41,41,6.16,0.51,18.49,,,0,completed,13.6,0,FALSE,FALSE,
10998,808,Bronze,paid_ads,24-11-2023,191,American,Chicago,5,10,1057,Plan Appetizer,Appetizer,29.94,2,10-04-2023 09:47,10-04-2023 10:27,40,27,4.76,0.7,65.34,,,0,completed,17.5,0,FALSE,FALSE,
1047,7346,Bronze,paid_ads,28-10-2024,133,Italian,Houston,3,34,715,Red Burger,Burger,33.58,1,10-04-2023 13:18,10-04-2023 14:37,79,55,4.83,6.22,44.63,,,0,completed,16.8,5.7,FALSE,FALSE,
8175,8307,Silver,social_media,16-04-2023,49,Japanese,New York,4.9,18,254,Our Main Course,Main Course,8.2,1,10-04-2023 14:14,,,28,6.92,0.26,15.38,,,0,cancelled,18,7,FALSE,FALSE,
2373,2728,Bronze,organic,05-04-2024,107,Japanese,Houston,4,22,568,Brother Pizza,Pizza,5.91,1,10-04-2023 20:33,10-04-2023 21:23,50,34,6.62,0.98,13.51,,,0,completed,15,3.4,FALSE,FALSE,
1447,8166,Silver,social_media,25-12-2023,64,Italian,New York,4,15,323,Notice Sushi,Sushi,23.83,1,10-04-2023 21:02,10-04-2023 21:48,46,37,3.38,3.31,30.52,,,0,completed,13.4,0,FALSE,FALSE,
5348,4172,Silver,paid_ads,15-10-2023,3,Mexican,San Antonio,3.3,26,13,Wait Dessert,Dessert,7.65,1,11-04-2023 00:21,11-04-2023 01:02,41,46,5.74,1.21,12.6,PROMO-PKKO,fixed_amount,2,completed,20.5,0,FALSE,FALSE,
4448,9642,Bronze,social_media,10-12-2023,9,American,Philadelphia,3,28,50,Great Main Course,Main Course,23.84,1,11-04-2023 00:50,11-04-2023 01:42,52,49,6.07,3.03,22.94,PROMO-ERFX,fixed_amount,10,completed,12.3,0,FALSE,FALSE,
1222,1569,Bronze,organic,08-02-2024,173,Fast Food,Los Angeles,3.2,32,953,Wide Pizza,Pizza,7.82,1,11-04-2023 01:08,11-04-2023 02:09,61,60,4.42,0.03,12.27,,,0,completed,18.2,0,FALSE,FALSE,
2696,9515,Silver,organic,24-05-2024,181,Mexican,San Diego,3.2,20,994,Hard Dessert,Dessert,12.63,1,11-04-2023 01:10,11-04-2023 02:01,51,40,2.4,0.8,15.83,,,0,completed,18.1,0,FALSE,FALSE,
2729,9053,Silver,social_media,10-03-2023,116,Indian,San Diego,4.4,12,616,Upon Sushi,Sushi,26.53,1,11-04-2023 01:27,11-04-2023 02:04,37,41,4.22,5.87,36.62,,,0,completed,17,0,FALSE,FALSE,
3912,742,Bronze,referral,13-07-2024,159,Italian,New York,4.9,23,866,Though Pizza,Pizza,24.09,1,11-04-2023 01:52,11-04-2023 02:28,36,33,4.14,5.6,33.83,,,0,completed,14.8,0,FALSE,FALSE,
2427,9923,Bronze,email,22-02-2024,18,Mediterranean,Phoenix,4.5,23,96,His Burger,Burger,30.16,1,11-04-2023 03:02,11-04-2023 03:40,38,40,6.13,0.73,37.02,,,0,completed,15.6,0,FALSE,FALSE,
8682,6438,Bronze,organic,18-11-2023,66,Chinese,Los Angeles,4.5,17,343,Item Appetizer,Appetizer,33.28,1,11-04-2023 03:16,11-04-2023 04:04,48,45,6.85,7.93,48.06,,,0,completed,13.2,0,FALSE,FALSE,
1945,4905,Bronze,organic,30-04-2024,157,American,Los Angeles,3.1,25,856,Like Pasta,Pasta,23.59,1,11-04-2023 07:48,11-04-2023 08:38,50,51,4.37,3.95,28.37,PROMO-BVMY,percentage,3.54,completed,10.5,0,FALSE,FALSE,
7348,2934,Bronze,email,11-02-2024,37,Indian,Philadelphia,3.6,30,193,Activity Beverage,Beverage,30.82,1,11-04-2023 07:59,11-04-2023 08:49,50,46,5.86,7.11,33.79,PROMO-PYJG,fixed_amount,10,completed,14,0,FALSE,FALSE,
4317,4510,Bronze,email,15-04-2023,95,Japanese,Los Angeles,3.3,12,511,Newspaper Pasta,Pasta,34.76,1,11-04-2023 08:00,11-04-2023 08:45,45,31,5.85,3.49,44.1,,,0,completed,14.7,0,FALSE,FALSE,
1180,4527,Gold,referral,16-01-2024,200,Fast Food,New York,4.5,12,1105,Future Dessert,Dessert,26.55,1,11-04-2023 10:51,11-04-2023 11:21,30,27,5.88,0.68,33.11,,,0,completed,11.7,0,FALSE,FALSE,
9006,5910,Bronze,social_media,26-05-2024,1,American,San Antonio,4.3,18,7,Dog Pizza,Pizza,25.15,1,11-04-2023 12:16,11-04-2023 12:54,38,35,5.32,1.9,27.37,PROMO-MKDX,fixed_amount,5,completed,12,0,FALSE,FALSE,
9931,5350,Bronze,paid_ads,25-12-2024,65,American,Chicago,4.8,28,330,Material Pasta,Pasta,13.89,1,11-04-2023 12:37,11-04-2023 13:21,44,49,5.77,2.39,16.28,PROMO-UPLE,free_delivery,5.77,completed,12.9,0,FALSE,FALSE,
4438,3168,Bronze,paid_ads,16-04-2024,16,Mexican,Phoenix,3.5,18,83,Drive Main Course,Main Course,19.63,1,11-04-2023 12:50,11-04-2023 13:29,39,36,7.2,3.9,30.73,,,0,completed,15.2,0,FALSE,FALSE,
9829,7607,Bronze,referral,26-04-2024,165,Chinese,San Antonio,4.9,24,905,Kitchen Burger,Burger,13.27,2,11-04-2023 14:44,11-04-2023 15:37,53,53,7.52,0.33,34.39,,,0,completed,17.3,0,FALSE,FALSE,
8539,2219,Bronze,referral,13-07-2023,117,Italian,Chicago,3.8,28,626,Suffer Pizza,Pizza,16.21,1,11-04-2023 16:54,11-04-2023 17:46,52,51,2.54,1.97,20.72,,,0,completed,15.3,0,FALSE,FALSE,
10338,1341,Bronze,referral,30-11-2023,98,Indian,San Antonio,3.4,26,527,Situation Dessert,Dessert,5.27,1,11-04-2023 20:23,11-04-2023 21:16,53,54,2.06,0.08,5.35,PROMO-TMUI,free_delivery,2.06,completed,21.6,0,FALSE,FALSE,
1208,8010,Silver,referral,08-01-2024,83,Mexican,Philadelphia,3.8,19,440,Cultural Burger,Burger,28.9,1,12-04-2023 01:03,,,48,5.1,6.24,38.24,PROMO-SEBN,fixed_amount,2,cancelled,14.3,0,FALSE,FALSE,
2560,4640,Bronze,paid_ads,26-04-2024,163,Mediterranean,New York,3.9,28,890,Identify Burger,Burger,17.89,1,12-04-2023 02:04,12-04-2023 03:06,62,51,4.47,2.13,24.49,,,0,completed,15,0,FALSE,FALSE,
9142,1515,Silver,social_media,09-06-2024,142,Italian,Houston,3.9,30,762,Letter Sushi,Sushi,30.79,1,12-04-2023 06:10,12-04-2023 06:55,45,45,4.7,7.04,42.53,,,0,completed,19,0,FALSE,FALSE,
5863,1412,Gold,referral,18-06-2024,186,Mexican,San Diego,4.6,22,1024,Policy Pasta,Pasta,18.41,4,12-04-2023 06:11,12-04-2023 07:03,52,47,4.74,1.45,79.83,,,0,completed,13.9,0,FALSE,FALSE,
10749,7725,Bronze,referral,21-11-2024,4,American,New York,4.8,29,19,All Appetizer,Appetizer,5.44,1,12-04-2023 11:01,12-04-2023 11:43,42,43,7.36,0.45,8.25,PROMO-KDDP,fixed_amount,5,completed,14.4,0,FALSE,FALSE,
2936,4168,Bronze,referral,16-01-2023,2,Indian,San Diego,3.2,26,9,Since Main Course,Main Course,25.15,1,12-04-2023 12:05,12-04-2023 12:50,45,43,5.81,4.25,35.21,,,0,completed,14.7,0,FALSE,FALSE,
9364,1023,Silver,organic,07-09-2024,192,Fast Food,Chicago,3.8,30,1062,Stay Appetizer,Appetizer,22.15,1,12-04-2023 13:51,12-04-2023 14:50,59,44,4.64,1.63,28.42,,,0,completed,17.5,9.1,FALSE,FALSE,
8460,2759,Silver,paid_ads,02-05-2023,134,Mexican,Chicago,3.2,20,723,Service Sushi,Sushi,30.54,1,12-04-2023 14:26,12-04-2023 15:14,48,33,4.72,6.43,41.69,,,0,completed,15.7,4.8,FALSE,FALSE,
9270,9305,Silver,email,19-01-2024,165,Chinese,San Antonio,4.9,24,904,There Beverage,Beverage,12.85,1,12-04-2023 14:46,12-04-2023 15:44,58,51,7.06,3.17,21.08,PROMO-RMCP,fixed_amount,2,completed,14.7,0,FALSE,FALSE,
6055,4809,Silver,organic,30-05-2024,26,Japanese,Los Angeles,3.5,21,134,Institution Main Course,Main Course,8.51,1,12-04-2023 15:37,12-04-2023 16:20,43,33,3.29,0.6,12.4,,,0,completed,16.3,0,FALSE,FALSE,
1169,9751,Bronze,social_media,15-12-2023,18,Mediterranean,Phoenix,4.5,23,93,Long Beverage,Beverage,25.06,1,12-04-2023 16:53,12-04-2023 17:26,33,34,2.08,2.26,29.4,,,0,completed,12.6,0,FALSE,FALSE,
5955,8834,Bronze,social_media,14-02-2024,149,Italian,San Diego,3.7,13,802,Professional Appetizer,Appetizer,23.49,2,12-04-2023 17:59,12-04-2023 18:34,35,27,4.86,11.36,63.2,,,0,completed,17,0,FALSE,FALSE,
8846,6734,Bronze,social_media,17-12-2023,159,Italian,New York,4.9,23,864,Society Pasta,Pasta,23.06,1,12-04-2023 18:17,12-04-2023 19:04,47,40,7.75,2.06,32.87,,,0,completed,18.6,0,FALSE,FALSE,
6746,4908,Silver,organic,22-10-2024,144,Mediterranean,Los Angeles,3.9,13,774,Become Main Course,Main Course,20.55,1,12-04-2023 19:07,12-04-2023 19:57,50,42,6.88,2.86,30.29,,,0,completed,18.6,0,FALSE,FALSE,
1683,3226,Bronze,organic,09-09-2023,101,American,New York,3.1,10,544,Western Pasta,Pasta,34.6,1,12-04-2023 21:02,12-04-2023 21:37,35,24,4.44,6.65,45.69,,,0,completed,13.7,0,FALSE,FALSE,
10743,1015,Silver,organic,25-01-2024,36,Mexican,Houston,4.4,22,188,Newspaper Pizza,Pizza,28.41,1,13-04-2023 06:00,,,43,3.04,3.11,34.56,,,0,cancelled,9.8,0,FALSE,FALSE,
8325,6769,Silver,organic,02-07-2024,26,Japanese,Los Angeles,3.5,21,136,Attorney Burger,Burger,15.05,1,13-04-2023 07:30,13-04-2023 08:39,69,48,5.41,1.4,21.86,,,0,completed,20.4,1.7,FALSE,FALSE,
5132,5459,Bronze,paid_ads,20-08-2024,31,Mexican,Philadelphia,4.6,30,166,High Appetizer,Appetizer,24.54,1,13-04-2023 08:04,13-04-2023 08:46,42,46,7.27,3.04,32.4,PROMO-YLDG,percentage,2.45,completed,12,0,FALSE,FALSE,
3362,2022,Bronze,email,22-07-2023,181,Mexican,San Diego,3.2,20,991,So Sushi,Sushi,14.43,3,13-04-2023 09:06,,,40,6.29,8.44,58.02,,,0,cancelled,15.2,0,FALSE,FALSE,
1043,2677,Silver,email,19-05-2023,47,Mediterranean,New York,3.9,24,245,Him Pizza,Pizza,9.18,1,13-04-2023 09:27,13-04-2023 10:16,49,48,5.23,0.72,15.13,,,0,completed,16.1,0,FALSE,FALSE,
